,Stage 0,
dV_req_stage,0.99613032230776,
ign_after_t_0,False,
dV_before_t_0,0.49806516115388,
t_burn_req,14.7110824889174,
t_total,14.7110824889174
t_ign,7.35581195242272
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,0.0677079341340295
a_f,0.0677179023611438
dV_req,0.99613032230776
Phobos Scrap Return,Stage 0,
Isp,690,
T,900,
m_dry,5296.46519359283,
m_wet,13290.429122746,
v_e,6766.5885,
dV_avail,6225.29192312517,
m_dot,0.133006462562338,
dv_prev,0,
dV_req_stage,8.02185381468645,
ign_after_t_0,False,
dV_before_t_0,4.01092690734322,
t_burn_req,118.389676275816,
t_total,118.389676275816
t_ign,59.2123821456568
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,0.0677179037401952
a_f,0.0677982315523216
dV_req,8.02185381468645
Phobos Scrap Return,Stage 0,
Isp,690,
T,900,
m_dry,5296.46440208657,
m_wet,13274.6810987592,
v_e,6766.5885,
dV_avail,6217.27035060007,
m_dot,0.133006462562338,
dv_prev,0,
dV_req_stage,0.82612111141015,
ign_after_t_0,False,
dV_before_t_0,0.413060555705075,
t_burn_req,12.1842498777631,
t_total,12.1842498777631
t_ign,6.09231088313976
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,0.0677982388657251
a_f,0.0678065167409997
dV_req,0.82612111141015
Phobos Scrap Return,Stage 0,
Isp,690,
T,900,
m_dry,5296.46434652719,
m_wet,13273.0598524213,
v_e,6766.5885,
dV_avail,6216.44396279787,
m_dot,0.133006462562338,
dv_prev,0,
dV_req_stage,0.160792433462506,
ign_after_t_0,False,
dV_before_t_0,0.0803962167312529,
t_burn_req,2.37131359566541,
t_total,2.37131359566541
t_ign,1.18566384143633
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,0.0678065201247338
a_f,0.0678081314100833
dV_req,0.160792433462506
Sentinel Sat,Stage 1,Stage 0,
Isp,640,700,
T,20000,249999.984741211,
m_dry,1521.46496996284,10081.4646996783,
m_wet,5521.46488055587,11024.2752321064,
v_e,6276.256,6864.655,
dV_avail,8089.90277950466,613.707852228209,
m_dot,3.18661316555603,36.4184339549782,
dv_prev,613.707852228209,0,
dV_req_stage,0,446.294015131502,
ign_after_t_0,True,False,
dV_before_t_0,0,223.147007565751,
t_burn_req,0,19.0541749063117,
t_total,19.0541749063117
t_ign,9.68192071658722
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,2
a_i,22.6772263461933
a_f,24.2005291025623
dV_req,446.294015131502
Sentinel Sat,Stage 1,Stage 0,
Isp,640,700,
T,20000,249999.984741211,
m_dry,1521.46496996284,10081.4646720882,
m_wet,5521.46488055587,10330.3338773549,
v_e,6276.256,6864.655,
dV_avail,8089.90277950466,167.401798706806,
m_dot,3.18661316555603,36.4184339549782,
dv_prev,167.401798706806,0,
dV_req_stage,317.237091430609,167.401798706806,
ign_after_t_0,False,False,
dV_before_t_0,74.9176463619014,167.401798706806,
t_burn_req,85.4040905251277,6.83360535420848,
t_total,92.2376958793361
t_ign,27.3934110110632
highestUsedStage,1
lowestUsedStage,0
usedStages:LENGTH,2
a_i,24.2005716087489
a_f,3.81002086753413
dV_req,484.638890137415
Moon Miner - Return,Stage 2,Stage 1,Stage 0,
Isp,700,700,640,
T,249999.984741211,249999.984741211,650000,
m_dry,13556.4647521824,37531.4643190839,62689.9638181846,
m_wet,21556.4645733684,55529.9652665854,85200.0093609095,
v_e,6864.655,6864.655,6276.256,
dV_avail,3183.91083895733,2689.18164258156,1925.55644274662,
m_dot,36.4184339549782,36.4184339549782,103.564927880571,
dv_prev,5263.24512640509,2574.06348382353,0,
dV_req_stage,0,598.727110694295,1925.55644274662,
ign_after_t_0,True,True,False,
dV_before_t_0,0,0,1586.39529725891,
